id,age,gender,income,education,region,loyalty_status,promotion_usage,satisfaction_score
49418,32,Male,13688,Bachelor,South,Regular,0,5
65791,25,Female,28124,HighSchool,South,Gold,1,4
12477,34,Male,16090,HighSchool,East,Regular,0,4
16154,41,Female,30482,Bachelor,East,Regular,0,5
55006,32,Female,6205,HighSchool,East,Regular,0,3
40652,34,Female,32660,Bachelor,East,Regular,0,6
42567,27,Male,30902,College,East,Silver,0,4
65720,31,Male,42601,College,West,Regular,0,6
72497,32,Male,19642,College,South,Regular,0,6
38355,38,Male,25596,HighSchool,West,Regular,1,6
30821,34,Female,20649,College,North,Regular,0,3
3822,29,Male,22784,HighSchool,North,Gold,0,3
79755,31,Male,27818,Masters,North,Regular,0,4
58892,28,Female,37751,HighSchool,East,Regular,0,5
48870,31,Male,33313,Bachelor,West,Silver,0,5
28074,32,Female,6325,Bachelor,South,Regular,0,6
83728,32,Male,12692,Bachelor,West,Silver,0,7
72218,30,Male,10343,HighSchool,West,Regular,0,6
76007,24,Female,14085,Bachelor,West,Regular,1,3
5155,30,Female,49488,Bachelor,South,Silver,0,8
48039,24,Female,36502,College,South,Regular,0,6
11119,28,Male,13069,HighSchool,South,Regular,0,5
6092,32,Female,32877,Bachelor,South,Regular,1,3
44992,31,Female,49033,College,South,Regular,0,5
89919,35,Female,40164,College,West,Regular,0,6
57622,36,Female,14601,Bachelor,North,Silver,1,6
15324,27,Female,8839,College,East,Silver,0,5
29336,34,Male,39560,College,West,Gold,1,4
9556,28,Male,38728,HighSchool,West,Silver,0,5
27272,23,Female,28242,HighSchool,North,Silver,0,6
91609,28,Female,26646,Bachelor,East,Regular,0,6
12879,37,Male,19371,College,North,Silver,0,5
50360,33,Female,24470,HighSchool,South,Silver,0,5
17543,37,Male,43760,Masters,West,Gold,0,6
86904,34,Female,38640,College,North,Regular,0,6
10464,30,Male,28976,Bachelor,East,Regular,1,6
13825,26,Female,16538,HighSchool,East,Regular,0,5
89364,22,Male,5076,College,East,Silver,0,7
46707,18,Male,43120,HighSchool,North,Gold,0,5
31781,31,Female,46675,College,East,Regular,0,7
67332,28,Male,6309,Bachelor,West,Gold,0,6
50212,33,Female,49146,College,West,Gold,1,5
7256,31,Male,10565,College,West,Regular,1,4
37853,34,Female,13179,College,East,Regular,0,6
78802,31,Male,11827,Bachelor,East,Regular,0,5
103,29,Female,14391,Bachelor,West,Regular,0,6
3338,28,Female,24881,HighSchool,South,Silver,0,3
2514,28,Male,45960,College,North,Regular,1,6
49720,24,Male,6577,College,East,Regular,0,4
82921,24,Female,39682,College,South,Regular,0,5
57447,32,Female,46998,Bachelor,East,Regular,1,6
37016,30,Male,44779,HighSchool,North,Regular,0,8
42372,33,Male,24933,Bachelor,West,Regular,0,5
79011,25,Male,7798,HighSchool,East,Silver,1,3
44601,33,Female,33900,HighSchool,East,Regular,1,4
19560,29,Female,26193,HighSchool,East,Regular,0,3
68852,26,Male,38869,Bachelor,North,Regular,0,5
5099,29,Male,14040,Bachelor,North,Regular,0,5
26405,24,Male,24524,HighSchool,West,Gold,1,6
43660,31,Female,43326,Bachelor,North,Regular,0,4
88050,31,Male,11393,Bachelor,West,Silver,0,5
28878,35,Male,47618,College,East,Gold,1,6
39183,35,Female,46100,Masters,West,Regular,0,5
64151,34,Male,31397,Bachelor,North,Regular,1,5
35851,30,Female,31935,HighSchool,West,Silver,1,5
47968,32,Female,7576,Bachelor,West,Regular,0,5
83075,25,Female,30139,College,North,Regular,0,6
13275,34,Female,17964,College,North,Regular,1,4
70283,26,Female,16756,Bachelor,South,Silver,1,5
29770,33,Male,24334,College,South,Regular,0,5
72030,25,Female,26155,Bachelor,East,Regular,0,6
60193,31,Female,46640,Bachelor,East,Regular,0,3
19224,32,Female,38079,College,East,Regular,1,7
65988,25,Male,47324,HighSchool,South,Gold,1,4
88944,25,Female,31510,Masters,East,Regular,0,5
71625,28,Female,43501,College,South,Regular,0,5
83858,32,Female,45988,HighSchool,North,Regular,0,5
99908,30,Male,24377,HighSchool,North,Silver,1,4
35594,36,Male,32405,College,East,Regular,0,6
64440,27,Male,40470,College,North,Regular,0,5
88907,29,Female,17632,College,East,Regular,1,5
42088,27,Female,49012,Masters,South,Gold,0,7
19712,29,Female,33368,College,North,Gold,0,6
87675,37,Female,20159,College,South,Regular,0,5
27344,36,Female,21452,Masters,East,Silver,1,5
2947,32,Male,38324,Bachelor,North,Regular,0,5
81655,37,Male,37281,HighSchool,North,Regular,1,3
19243,37,Female,27714,College,East,Regular,0,4
54964,29,Female,30303,HighSchool,South,Gold,0,4
68929,35,Female,23142,College,West,Regular,0,5
60067,33,Female,7658,Bachelor,East,Regular,0,5
83165,34,Male,41426,Bachelor,East,Regular,0,5
34966,26,Female,10350,Bachelor,North,Gold,1,5
22384,24,Female,7874,Masters,West,Regular,0,4
97706,28,Male,24976,HighSchool,East,Silver,0,5
90050,27,Male,27067,Bachelor,North,Gold,0,7
19765,37,Female,21454,Masters,South,Regular,1,5
66639,33,Female,9376,Bachelor,West,Regular,0,5
10948,18,Female,17327,College,East,Regular,1,4
69898,30,Male,13240,College,South,Silver,0,5
98052,26,Female,28670,Masters,West,Gold,1,4
63629,35,Male,47874,College,East,Gold,0,5
14665,34,Female,37253,Bachelor,East,Silver,0,4
4362,25,Male,14010,Bachelor,East,Regular,0,7
33449,26,Male,28260,Bachelor,North,Regular,1,3
62354,36,Male,13051,College,West,Regular,0,5
2765,25,Female,33961,Bachelor,West,Regular,0,4
79878,29,Female,20294,Masters,South,Regular,0,4
74605,35,Male,47079,Masters,West,Silver,0,5
66233,30,Female,35354,College,East,Regular,0,4
4609,33,Female,12838,HighSchool,North,Regular,0,7
81163,28,Female,46975,College,West,Regular,1,5
41652,30,Female,8064,College,West,Regular,0,5
13328,31,Female,44718,College,South,Silver,0,3
23379,26,Male,27994,College,West,Regular,1,6
98736,26,Female,23815,Bachelor,East,Regular,1,5
477,38,Male,17333,HighSchool,West,Silver,0,5
47252,31,Male,23541,College,North,Regular,1,6
30099,29,Female,14648,College,East,Regular,0,7
25141,25,Female,47355,College,East,Regular,1,6
11736,26,Female,22948,Bachelor,West,Regular,0,4
56282,29,Female,15096,College,North,Regular,0,6
17832,40,Female,39166,Bachelor,East,Regular,0,4
36083,28,Male,38652,HighSchool,West,Gold,0,4
21617,28,Female,13793,Bachelor,West,Gold,0,5
64674,30,Male,37200,Bachelor,North,Regular,1,4
37502,35,Male,43314,College,East,Regular,0,5
36786,27,Female,29911,HighSchool,South,Silver,0,5
27419,33,Male,21097,Masters,East,Silver,1,5
77665,29,Female,44655,College,South,Regular,0,3
13578,22,Female,18439,Masters,North,Regular,1,4
44543,36,Female,17892,College,South,Silver,0,4
87623,34,Female,5399,Bachelor,West,Silver,1,5
5429,28,Male,15170,HighSchool,East,Silver,1,6
93082,27,Female,18933,Bachelor,West,Regular,0,5
34267,35,Male,25641,College,West,Regular,1,4
78969,31,Male,36642,Masters,West,Regular,0,3
15880,30,Male,28653,College,South,Regular,1,6
77878,29,Female,26846,Masters,West,Regular,0,5
95268,25,Male,31752,College,North,Regular,0,5
31004,32,Female,13973,College,West,Gold,1,6
51248,34,Female,34279,College,West,Regular,1,6
68164,30,Female,25594,Bachelor,West,Regular,0,5
84702,37,Female,35641,Bachelor,North,Regular,0,6
94506,31,Male,18712,College,West,Regular,0,6
68687,27,Male,8942,College,South,Gold,0,4
10816,25,Female,12460,College,West,Regular,0,6
72189,27,Female,16799,Masters,West,Gold,1,5
81591,35,Male,24497,College,West,Regular,1,5
25988,20,Female,17281,Bachelor,North,Regular,0,4
45393,31,Male,21607,Masters,South,Regular,0,4
93881,33,Male,37223,Masters,East,Gold,0,5
64259,29,Female,45036,College,North,Regular,0,5
76512,27,Male,41240,Bachelor,East,Regular,0,7
98139,29,Male,41527,College,East,Silver,1,5
97717,27,Female,24122,HighSchool,East,Silver,0,5
7363,32,Female,39120,College,East,Regular,1,6
6492,38,Female,18412,Bachelor,East,Silver,0,6
14832,27,Female,44307,College,East,Silver,0,6
82347,26,Male,36346,College,South,Regular,0,5
49857,24,Female,20577,Masters,North,Regular,0,5
26054,25,Female,13845,College,East,Regular,0,5
88063,29,Female,46620,Bachelor,West,Regular,1,5
72991,30,Male,35710,Bachelor,South,Regular,0,5
54394,27,Female,10670,Masters,West,Regular,1,3
39346,35,Male,10738,Masters,East,Silver,1,5
21730,26,Female,36721,Masters,North,Regular,0,6
49683,33,Male,22771,HighSchool,East,Silver,0,4
52826,22,Male,45521,College,West,Regular,1,5
46853,26,Male,18076,Bachelor,West,Regular,1,4
50044,29,Male,17362,HighSchool,East,Regular,0,5
32490,29,Male,21590,College,East,Regular,0,5
20183,32,Male,23342,HighSchool,West,Silver,0,3
61886,29,Female,19606,Bachelor,East,Silver,1,5
90898,26,Female,17504,College,North,Regular,0,5
8086,25,Male,27576,Bachelor,East,Regular,0,3
19445,24,Male,9118,College,West,Regular,1,6
23652,34,Female,21830,Bachelor,North,Silver,1,4
30001,29,Female,34069,Masters,West,Regular,1,6
83626,30,Male,11147,Masters,West,Regular,0,4
45856,27,Female,28900,Bachelor,East,Silver,1,5
98255,29,Male,49496,College,West,Regular,0,5
79014,23,Male,24160,College,North,Regular,0,5
86645,29,Female,7231,College,West,Regular,0,4
83439,30,Female,30214,Bachelor,North,Regular,0,5
86707,36,Male,24767,HighSchool,South,Silver,0,5
72758,33,Male,37920,College,East,Silver,1,3
13321,32,Female,49500,Bachelor,South,Regular,0,5
82852,34,Female,46232,Masters,North,Regular,0,5
25671,25,Female,40339,Bachelor,East,Regular,0,5
66499,30,Male,26490,Bachelor,East,Silver,1,5
41156,37,Female,48328,College,West,Regular,0,5
96365,33,Female,31111,HighSchool,North,Regular,1,5
15618,30,Female,43756,College,West,Silver,0,6
67015,30,Male,21844,HighSchool,South,Silver,0,5
34722,23,Female,14108,College,East,Gold,0,5
83740,24,Male,18873,College,North,Regular,0,5
52858,30,Female,28266,College,North,Regular,0,4
54234,29,Male,38155,HighSchool,West,Regular,0,4
2695,28,Male,41763,College,West,Regular,1,5
75691,29,Male,46036,Masters,East,Gold,0,7
36373,30,Female,44672,College,South,Silver,0,3
52374,27,Female,39596,Bachelor,East,Silver,0,5
25370,33,Male,21225,HighSchool,North,Regular,1,3
93400,31,Female,10115,College,South,Regular,0,5
63120,20,Female,7162,College,West,Regular,0,4
95763,36,Female,31246,Masters,West,Silver,0,4
87847,29,Male,31810,College,North,Gold,1,6
15292,30,Male,23751,College,North,Regular,0,6
44819,39,Male,31260,HighSchool,West,Regular,0,3
35096,30,Female,24192,Bachelor,West,Silver,0,5
6937,31,Female,41457,College,East,Silver,1,5
61556,33,Male,19869,College,West,Regular,0,4
29719,29,Female,7918,HighSchool,North,Regular,1,5
69704,26,Male,40510,Bachelor,East,Regular,1,4
50586,21,Female,25716,Masters,North,Regular,1,6
37096,33,Male,33789,Bachelor,East,Gold,0,7
9457,19,Female,18671,Masters,South,Silver,0,4
88842,34,Female,14812,College,East,Regular,0,7
47165,33,Male,24356,College,West,Regular,0,6
44610,32,Male,7974,Bachelor,South,Regular,0,6
87379,33,Male,40784,College,East,Regular,0,5
83433,31,Female,29573,College,West,Regular,0,4
25362,28,Male,21656,College,North,Regular,1,5
37800,31,Male,38918,College,East,Regular,1,6
42746,31,Female,41101,College,East,Regular,0,4
60464,32,Female,39820,College,East,Regular,1,4
86991,28,Female,40809,Masters,East,Gold,1,5
26830,28,Male,36165,Bachelor,East,Silver,0,7
73601,33,Male,39707,Bachelor,South,Regular,0,5
17091,30,Male,47817,College,East,Regular,0,8
2892,30,Female,22960,Bachelor,East,Regular,0,4
16070,34,Male,23196,Bachelor,South,Silver,0,7
49161,20,Male,31929,HighSchool,East,Regular,0,6
62116,35,Male,13639,HighSchool,East,Silver,0,5
2438,29,Female,32532,College,West,Regular,0,6
21583,31,Male,23662,Masters,West,Silver,0,3
69920,29,Male,15657,College,West,Regular,0,5
59542,22,Male,48997,HighSchool,West,Regular,0,5
57992,34,Male,49913,HighSchool,East,Regular,0,5
56102,36,Male,12617,HighSchool,East,Regular,0,5
17643,31,Female,24756,College,East,Regular,1,5
85871,36,Female,44753,Masters,South,Silver,0,5
58526,28,Female,21521,Bachelor,West,Regular,0,6
73363,30,Female,12246,Bachelor,North,Gold,1,5
61821,30,Male,9386,Bachelor,West,Regular,0,3
32043,26,Male,20500,College,West,Regular,0,6
44830,34,Female,43512,College,North,Regular,1,7
15986,35,Male,32343,Bachelor,South,Regular,0,5
8752,24,Male,27117,College,South,Regular,0,5
4288,30,Male,23668,HighSchool,East,Regular,0,6
92382,29,Female,47034,College,West,Regular,1,6
50452,26,Male,36735,Bachelor,East,Regular,0,4
45124,31,Male,15711,College,West,Regular,1,4
65973,37,Male,42410,Bachelor,West,Regular,0,5
29650,32,Female,44067,Bachelor,East,Regular,0,5
23156,32,Female,37315,College,West,Regular,0,5
50781,28,Female,34293,Bachelor,North,Regular,0,5
56288,35,Male,20231,College,West,Regular,0,4
56531,26,Male,45261,HighSchool,East,Silver,0,6
7340,31,Female,31075,College,North,Regular,0,6
19535,32,Male,46471,HighSchool,South,Silver,0,6
50563,29,Male,31188,Bachelor,East,Regular,1,6
96220,33,Male,25798,HighSchool,East,Silver,0,5
58706,38,Female,14763,Bachelor,East,Regular,1,7
50910,32,Male,23532,Bachelor,North,Silver,0,3
88487,35,Male,8235,College,South,Silver,1,5
79761,33,Male,15244,Bachelor,East,Gold,0,6
66663,31,Male,28985,Bachelor,East,Silver,1,5
51688,22,Female,24119,College,North,Regular,0,7
25811,36,Female,38667,College,East,Regular,0,6
73372,26,Female,34015,College,South,Regular,0,5
86321,29,Female,38956,Bachelor,South,Silver,0,5
82733,33,Male,43686,College,West,Regular,0,5
80465,40,Male,35470,Masters,East,Regular,0,4
30126,34,Male,48835,Bachelor,West,Regular,0,5
98469,31,Male,40210,HighSchool,West,Silver,1,5
98214,26,Male,37715,HighSchool,East,Regular,0,5
59579,28,Male,29895,Bachelor,East,Regular,0,5
55406,39,Male,5817,College,North,Regular,0,6
94265,23,Male,8750,Bachelor,East,Gold,0,6
71584,29,Male,26970,Bachelor,North,Regular,0,5
59997,35,Male,46757,HighSchool,East,Regular,0,7
12359,28,Female,48376,Masters,South,Regular,0,4
88751,24,Female,13860,Bachelor,East,Silver,0,6
31698,26,Male,49620,Masters,North,Regular,0,3
2649,30,Female,45765,Masters,North,Regular,0,4
53242,37,Male,45874,College,North,Regular,0,4
84023,28,Female,44692,Masters,East,Gold,0,4
71936,35,Female,9609,HighSchool,East,Silver,1,4
11898,37,Male,42858,HighSchool,North,Silver,0,4
71308,34,Male,8899,Masters,West,Regular,1,5
72140,30,Female,27537,Masters,East,Gold,1,4
6063,37,Male,44287,College,West,Gold,0,6
20591,21,Male,14025,Bachelor,East,Silver,1,2
97695,26,Female,17384,College,West,Regular,0,5
2821,30,Female,7555,Masters,East,Regular,0,4
62827,29,Male,20521,HighSchool,West,Regular,0,4
36615,22,Male,9505,College,South,Regular,1,6
5347,32,Male,37459,Bachelor,West,Regular,1,3
24041,35,Female,21951,College,East,Regular,0,5
11039,27,Female,48843,College,South,Regular,0,6
19469,35,Female,24045,Masters,East,Silver,0,5
3432,37,Female,17152,Bachelor,West,Silver,0,4
8823,29,Female,40761,Bachelor,West,Silver,0,4
5639,31,Female,23123,College,East,Regular,1,5
33310,29,Male,5148,Bachelor,West,Silver,0,5
63548,23,Female,42106,HighSchool,East,Silver,1,7
98475,29,Male,46981,College,East,Regular,0,5
19730,31,Female,11815,Bachelor,West,Silver,1,7
10971,29,Female,46069,College,North,Silver,0,5
60397,36,Female,44437,HighSchool,South,Gold,0,4
53393,36,Male,10078,College,North,Regular,0,4
56756,36,Male,35975,College,South,Regular,0,4
46919,25,Female,25091,College,North,Regular,1,4
54051,31,Male,27501,College,South,Silver,1,6
49454,23,Male,49442,HighSchool,North,Gold,0,4
58557,25,Female,38855,HighSchool,South,Silver,0,5
37279,27,Female,14188,College,East,Silver,1,5
11251,31,Female,45063,HighSchool,South,Gold,1,5
95721,38,Female,29510,College,South,Regular,0,5
30273,31,Female,46094,Bachelor,East,Regular,1,5
8326,35,Male,43988,Masters,West,Regular,0,4
84831,36,Male,33587,Masters,South,Regular,1,5
54369,28,Male,47111,Bachelor,West,Regular,1,6
88280,26,Male,40516,Bachelor,East,Regular,0,5
6330,30,Female,5843,Bachelor,West,Silver,0,6
47766,23,Female,16377,College,East,Regular,0,7
803,34,Male,45379,College,East,Regular,0,5
79006,28,Male,32577,HighSchool,West,Silver,0,5
99836,28,Male,27484,HighSchool,North,Gold,1,6
36782,33,Female,43266,HighSchool,East,Silver,0,7
55370,34,Male,45743,Masters,North,Silver,1,5
77135,30,Male,49181,HighSchool,South,Regular,0,4
91215,30,Male,32243,HighSchool,West,Gold,0,6
41797,27,Male,12000,College,North,Regular,0,4
38487,30,Male,19174,HighSchool,South,Gold,0,3
36690,24,Female,34193,College,North,Gold,0,5
29973,29,Male,47440,College,East,Regular,1,4
26143,29,Female,34902,College,West,Silver,0,3
58781,32,Female,24424,College,South,Silver,0,6
63219,32,Female,20195,College,West,Regular,0,7
27668,27,Male,25452,Masters,East,Regular,0,4
8914,30,Male,27046,Bachelor,West,Regular,0,4
4281,38,Female,16304,College,West,Silver,0,3
94803,35,Male,15433,HighSchool,South,Regular,0,6
3023,38,Female,32734,College,South,Regular,0,6
98691,30,Female,21271,Bachelor,East,Regular,0,4
87160,30,Male,12300,Bachelor,West,Silver,1,6
48307,33,Female,47065,College,West,Regular,0,7
32756,32,Male,20870,College,South,Regular,0,6
53851,34,Male,35253,College,South,Regular,1,5
71403,37,Female,33811,Bachelor,South,Regular,0,3
95469,30,Female,49974,College,East,Silver,0,4
86628,32,Female,46484,Bachelor,South,Silver,1,4
38859,25,Female,8235,College,North,Regular,1,4
96661,31,Male,16786,Masters,West,Silver,0,4
59700,35,Male,46204,HighSchool,South,Silver,0,6
54544,26,Male,7630,College,East,Silver,0,5
64625,32,Male,47128,College,South,Regular,1,6
71011,28,Male,8413,Bachelor,East,Gold,0,6
69400,28,Male,44904,Bachelor,West,Gold,0,7
11839,35,Female,14258,College,East,Gold,1,4
7970,32,Male,46584,Bachelor,South,Regular,1,4
73558,27,Male,28297,College,East,Regular,0,5
4452,30,Female,10942,Masters,East,Silver,0,5
67531,33,Male,9712,College,South,Regular,0,3
96150,35,Female,30149,College,East,Regular,0,5
89220,29,Male,47059,Bachelor,South,Silver,0,3
76370,27,Female,17951,Bachelor,West,Silver,1,5
36719,37,Female,32940,Masters,East,Silver,1,4
50797,31,Male,37003,HighSchool,West,Silver,0,5
61025,36,Female,45689,Bachelor,South,Regular,1,5
99625,22,Female,32228,College,West,Silver,0,5
37663,33,Male,27342,HighSchool,South,Regular,0,5
18671,28,Female,6298,College,South,Regular,1,4
6819,35,Male,26502,College,South,Regular,0,5
62110,23,Female,39595,HighSchool,North,Gold,0,4
77000,34,Female,39565,Bachelor,West,Silver,1,5
71889,31,Male,48518,College,West,Regular,0,3
30492,27,Female,37066,College,East,Silver,0,4
34293,27,Female,13207,Bachelor,West,Regular,0,5
60204,35,Female,5131,Bachelor,West,Silver,0,6
50856,32,Male,40371,College,North,Regular,0,4
61768,28,Female,41420,HighSchool,West,Regular,1,4
11907,36,Male,5595,Bachelor,West,Regular,0,6
66241,29,Female,29742,College,North,Silver,1,3
73521,29,Female,36186,Masters,East,Gold,0,5
32097,26,Male,25139,College,South,Silver,0,4
63444,34,Female,46047,HighSchool,East,Regular,0,5
4907,31,Male,20972,College,North,Regular,0,6
68549,30,Female,23769,Masters,North,Regular,0,4
30814,30,Female,27967,College,West,Regular,0,4
87340,32,Female,25369,College,East,Regular,0,7
81718,18,Male,21391,College,West,Regular,0,6
62804,35,Female,15400,Bachelor,South,Regular,0,4
82243,28,Male,29374,College,North,Silver,0,6
29353,33,Male,17612,College,South,Gold,0,7
80825,36,Female,13597,Bachelor,South,Regular,1,5
90076,33,Female,36594,Masters,East,Gold,0,4
33910,34,Female,48129,College,South,Regular,1,7
66028,26,Male,36977,Masters,North,Gold,1,4
70315,29,Female,18151,Bachelor,North,Silver,1,5
90238,28,Female,42276,HighSchool,East,Gold,0,4
72445,32,Female,6927,Bachelor,East,Regular,0,3
65575,30,Female,9195,Masters,South,Regular,0,5
37857,34,Male,28343,Bachelor,North,Regular,0,5
41184,41,Male,24311,HighSchool,West,Regular,0,7
20866,24,Female,47648,College,South,Regular,0,3
36095,33,Female,29247,HighSchool,East,Regular,0,5
96669,29,Male,21452,College,North,Silver,1,4
18568,32,Male,32686,College,South,Regular,0,5
76036,31,Male,47959,Masters,North,Regular,0,6
5271,27,Female,8386,Bachelor,West,Silver,0,5
66489,32,Female,32258,College,West,Regular,1,3
